StockCode,Selling Price,Purchase Price,Unit Profit,infoID
85194L,0.85,0.71,0.14,2340
84454,0.85,0.71,0.14,2341
85196,0.55,0.46,0.09,2342
85198,0.85,0.71,0.14,2343
22256,1.25,1.04,0.21,2344
22267,1.25,1.04,0.21,2345
84459B,1.49,1.24,0.25,2346
22105,4.25,3.54,0.71,2347
21714,1.25,1.04,0.21,2348
35598A,2.95,2.46,0.49,2349
20755,0.85,0.71,0.14,2350
90002A,3.75,3.12,0.62,2351
90214K,1.25,1.04,0.21,2352
84661A,2.55,2.12,0.42,2353
84925D,2.55,2.12,0.42,2354
47016,2.1,1.75,0.35,2355
72128,0.85,0.71,0.14,2356
16259,0.21,0.18,0.04,2357
16020C,0.85,0.71,0.14,2358
47347B,1.25,1.04,0.21,2359
84522,1.95,1.62,0.32,2360
84746,3.75,3.12,0.62,2361
20705,6.95,5.79,1.16,2362
90100,2.55,2.12,0.42,2363
90099,2.55,2.12,0.42,2364
20700,3.75,3.12,0.62,2365
21365,2.95,2.46,0.49,2366
21395,1.95,1.62,0.32,2367
21319,1.65,1.38,0.27,2368
72750D,1.95,1.62,0.32,2369
35838A,1.25,1.04,0.21,2370
16161E,0.1,0.08,0.02,2371
17061,0.04,0.03,0.01,2372
17084P,0.21,0.18,0.04,2373
21674,16.95,14.12,2.82,2374
22124,2.95,2.46,0.49,2375
47593A,1.25,1.04,0.21,2376
81985A,2.55,2.12,0.42,2377
21400,0.42,0.35,0.07,2378
21401,0.42,0.35,0.07,2379
21222,1.25,1.04,0.21,2380
84663A,5.95,4.96,0.99,2381
21199,1.65,1.38,0.27,2382
84744,1.25,1.04,0.21,2383
84029D,3.75,3.12,0.62,2384
72800C,2.55,2.12,0.42,2385
90214P,1.25,1.04,0.21,2386
20721,0.85,0.71,0.14,2387
85171,2.55,2.12,0.42,2388
84539,1.65,1.38,0.27,2389
21043,5.95,4.96,0.99,2390
84617,12.75,10.62,2.12,2391
84707A,9.95,8.29,1.66,2392
20689,5.95,4.96,0.99,2393
47480,1.65,1.38,0.27,2394
85162B,1.95,1.62,0.32,2395
90081A,4.95,4.12,0.83,2396
20931,3.75,3.12,0.62,2397
20803,1.65,1.38,0.27,2398
35610A,2.57,2.14,0.43,2399
35916A,1.7,1.42,0.28,2400
37342,6.04,5.03,1.01,2401
46138B,6.91,5.76,1.15,2402
47585A,10.39,8.66,1.73,2403
72771C,4.3,3.58,0.72,2404
79066K,1.7,1.42,0.28,2405
84228,0.86,0.72,0.14,2406
84563A,12.13,10.11,2.02,2407
84715,6.04,5.03,1.01,2408
84796A,26.04,21.7,4.34,2409
84842,7.78,6.48,1.3,2410
84843,12.13,10.11,2.02,2411
85159A,13.0,10.83,2.17,2412
90037D,2.59,2.16,0.43,2413
90120A,4.33,3.61,0.72,2414
90144,3.9,3.25,0.65,2415
90198B,4.33,3.61,0.72,2416
90204,3.46,2.88,0.58,2417
20849,7.78,6.48,1.3,2418
21131,8.65,7.21,1.44,2419
21378,3.43,2.86,0.57,2420
21946,1.7,1.42,0.28,2421
16048,0.83,0.69,0.14,2422
20839,9.52,7.93,1.59,2423
21092,1.7,1.42,0.28,2424
62096B,8.65,7.21,1.44,2425
72140E,1.7,1.42,0.28,2426
82011C,7.78,6.48,1.3,2427
21414,4.3,3.58,0.72,2428
21836,7.78,6.48,1.3,2429
21943,1.7,1.42,0.28,2430
21982,0.83,0.69,0.14,2431
22161,1.7,1.42,0.28,2432
22307,8.65,7.21,1.44,2433
84016,0.83,0.69,0.14,2434
84531A,4.3,3.58,0.72,2435
84531B,4.3,3.58,0.72,2436
84762C,8.65,7.21,1.44,2437
85093,2.57,2.14,0.43,2438
85118,2.57,2.14,0.43,2439
85121C,17.35,14.46,2.89,2440
90000B,6.5,5.42,1.08,2441
90014A,10.85,9.04,1.81,2442
90038A,3.9,3.25,0.65,2443
90120D,4.33,3.61,0.72,2444
90165A,2.59,2.16,0.43,2445
90170,1.72,1.43,0.29,2446
90187A,3.46,2.88,0.58,2447
85124B,2.55,2.12,0.42,2448
85124C,2.55,2.12,0.42,2449
21339,19.95,16.62,3.32,2450
47559B,1.25,1.04,0.21,2451
22168,8.5,7.08,1.42,2452
84415A,3.75,3.12,0.62,2453
79030D,1.65,1.38,0.27,2454
21289,1.25,1.04,0.21,2455
22104,1.45,1.21,0.24,2456
35923,1.25,1.04,0.21,2457
20895,2.95,2.46,0.49,2458
21780,5.95,4.96,0.99,2459
21847,1.25,1.04,0.21,2460
84615,7.95,6.62,1.33,2461
84682,2.95,2.46,0.49,2462
22056,1.49,1.24,0.25,2463
17178,1.25,1.04,0.21,2464
21904,2.1,1.75,0.35,2465
85230B,0.29,0.24,0.05,2466
85230E,0.29,0.24,0.05,2467
90125B,2.1,1.75,0.35,2468
84564,7.95,6.62,1.33,2469
85084,1.69,1.41,0.28,2470
84968D,10.95,9.12,1.82,2471
84827,0.65,0.54,0.11,2472
21060,0.85,0.71,0.14,2473
37432,0.65,0.54,0.11,2474
47503E,1.25,1.04,0.21,2475
47503H,1.95,1.62,0.32,2476
44265,4.25,3.54,0.71,2477
84678,2.55,2.12,0.42,2478
37484,6.75,5.62,1.12,2479
21757,4.95,4.12,0.83,2480
90011E,2.95,2.46,0.49,2481
90190C,2.95,2.46,0.49,2482
21269,8.5,7.08,1.42,2483
21270,12.75,10.62,2.12,2484
21277,21.95,18.29,3.66,2485
84849A,1.69,1.41,0.28,2486
20851,5.95,4.96,0.99,2487
84707B,9.95,8.29,1.66,2488
35233,3.75,3.12,0.62,2489
20666,2.95,2.46,0.49,2490
85106,2.55,2.12,0.42,2491
85169C,1.25,1.04,0.21,2492
85169A,1.25,1.04,0.21,2493
21764,39.95,33.29,6.66,2494
21309,9.95,8.29,1.66,2495
20935,1.25,1.04,0.21,2496
16218,2.17,1.81,0.36,2497
17012B,5.17,4.31,0.86,2498
21169,4.3,3.58,0.72,2499
21278,2.55,2.12,0.42,2500
21367,5.17,4.31,0.86,2501
21368,5.17,4.31,0.86,2502
21413,2.57,2.14,0.43,2503
35647,2.57,2.14,0.43,2504
47581B,26.04,21.7,4.34,2505
84674,6.04,5.03,1.01,2506
85203,0.86,0.72,0.14,2507
90036E,8.24,6.87,1.37,2508
90048,10.39,8.66,1.73,2509
90056,11.29,9.41,1.88,2510
90124B,10.39,8.66,1.73,2511
90151,8.68,7.23,1.45,2512
90152A,5.63,4.69,0.94,2513
90166,4.33,3.61,0.72,2514
90185A,4.33,3.61,0.72,2515
21713,4.3,3.58,0.72,2516
20997,4.95,4.12,0.83,2517
21616,3.75,3.12,0.62,2518
21275,3.95,3.29,0.66,2519
20670,2.95,2.46,0.49,2520
21062,0.85,0.71,0.14,2521
21061,0.85,0.71,0.14,2522
21698,0.85,0.71,0.14,2523
84549,1.65,1.38,0.27,2524
84551,1.65,1.38,0.27,2525
21264,9.95,8.29,1.66,2526
21437,3.75,3.12,0.62,2527
84665,5.95,4.96,0.99,2528
84664,4.95,4.12,0.83,2529
84597B,1.25,1.04,0.21,2530
84367,1.65,1.38,0.27,2531
21415,4.3,3.58,0.72,2532
21594,4.3,3.58,0.72,2533
21749,4.3,3.58,0.72,2534
21845,6.04,5.03,1.01,2535
35638B,19.96,16.63,3.33,2536
47502,26.04,21.7,4.34,2537
17013B,3.43,2.86,0.57,2538
17013D,3.43,2.86,0.57,2539
17014A,3.43,2.86,0.57,2540
84086C,4.3,3.58,0.72,2541
84596J,2.57,2.14,0.43,2542
84760S,3.04,2.53,0.51,2543
84877D,3.43,2.86,0.57,2544
84913A,9.52,7.93,1.59,2545
85188A,1.7,1.42,0.28,2546
90013E,4.33,3.61,0.72,2547
90041,3.9,3.25,0.65,2548
90059C,1.72,1.43,0.29,2549
90059E,1.72,1.43,0.29,2550
90101,2.59,2.16,0.43,2551
90175B,9.55,7.96,1.59,2552
90205A,1.72,1.43,0.29,2553
90205C,1.72,1.43,0.29,2554
90209B,2.16,1.8,0.36,2555
DCGS0003,2.57,2.14,0.43,2556
90202C,3.03,2.52,0.5,2557
84976,3.43,2.86,0.57,2558
90024D,8.68,7.23,1.45,2559
90030A,6.07,5.06,1.01,2560
90030B,6.07,5.06,1.01,2561
90030C,6.07,5.06,1.01,2562
90163B,7.81,6.51,1.3,2563
90169,2.59,2.16,0.43,2564
90173,3.9,3.25,0.65,2565
47310M,3.43,2.86,0.57,2566
47574A,8.65,7.21,1.44,2567
22306,8.65,7.21,1.44,2568
21383,1.7,1.42,0.28,2569
71215,0.42,0.35,0.07,2570
22244,1.95,1.62,0.32,2571
22245,0.85,0.71,0.14,2572
84869,5.95,4.96,0.99,2573
20896,2.95,2.46,0.49,2574
20899,2.95,2.46,0.49,2575
84626,45.95,38.29,7.66,2576
16162L,0.19,0.16,0.03,2577
21228,1.25,1.04,0.21,2578
90120B,4.25,3.54,0.71,2579
90027B,2.95,2.46,0.49,2580
20796,1.65,1.38,0.27,2581
20795,2.1,1.75,0.35,2582
21322,6.95,5.79,1.16,2583
22290,2.1,1.75,0.35,2584
21631,12.75,10.62,2.12,2585
84972L,3.95,3.29,0.66,2586
84919,6.95,5.79,1.16,2587
84984C,4.65,3.88,0.77,2588
84909A,45.95,38.29,7.66,2589
85184B,2.95,2.46,0.49,2590
22233,1.65,1.38,0.27,2591
85018C,3.39,2.82,0.56,2592
21343,16.95,14.12,2.82,2593
22316,1.25,1.04,0.21,2594
35973,1.25,1.04,0.21,2595
90057,1.25,1.04,0.21,2596
35838B,0.85,0.71,0.14,2597
16168M,0.21,0.18,0.04,2598
22217,1.25,1.04,0.21,2599
35645,4.25,3.54,0.71,2600
82095,7.65,6.38,1.27,2601
17191A,3.75,3.12,0.62,2602
47341B,3.75,3.12,0.62,2603
85081,1.25,1.04,0.21,2604
17129C,0.85,0.71,0.14,2605
90214I,1.25,1.04,0.21,2606
90214O,1.25,1.04,0.21,2607
90214B,1.25,1.04,0.21,2608
84575B,5.95,4.96,0.99,2609
35821B,0.38,0.32,0.06,2610
35824B,0.38,0.32,0.06,2611
35610C,2.57,2.14,0.43,2612
21850,4.3,3.58,0.72,2613
21858,5.17,4.31,0.86,2614
20932,7.78,6.48,1.3,2615
85110,1.7,1.42,0.28,2616
85160A,16.48,13.73,2.75,2617
90039C,3.9,3.25,0.65,2618
90186B,3.03,2.52,0.5,2619
72771B,4.3,3.58,0.72,2620
84450B,0.83,0.69,0.14,2621
46776C,13.0,10.83,2.17,2622
22236,12.75,10.62,2.12,2623
21366,4.25,3.54,0.71,2624
90214Z,1.25,1.04,0.21,2625
16168S,0.29,0.24,0.05,2626
21167,0.21,0.18,0.04,2627
47597,2.55,2.12,0.42,2628
16033,0.12,0.1,0.02,2629
35837,0.85,0.71,0.14,2630
85230D,0.29,0.24,0.05,2631
85230C,0.29,0.24,0.05,2632
20680,3.25,2.71,0.54,2633
21096,0.85,0.71,0.14,2634
20952,0.42,0.35,0.07,2635
90214F,1.25,1.04,0.21,2636
90214E,1.25,1.04,0.21,2637
85161,18.95,15.79,3.16,2638
90058A,0.38,0.32,0.06,2639
72789,3.75,3.12,0.62,2640
90210B,2.95,2.46,0.49,2641
90194,4.25,3.54,0.71,2642
72708,0.21,0.18,0.04,2643
16169G,0.42,0.35,0.07,2644
21117,1.25,1.04,0.21,2645
85062,1.45,1.21,0.24,2646
20663,2.95,2.46,0.49,2647
84414B,18.95,15.79,3.16,2648
16051,0.42,0.35,0.07,2649
85072,0.55,0.46,0.09,2650
90138,4.95,4.12,0.83,2651
90137,4.95,4.12,0.83,2652
16119,1.25,1.04,0.21,2653
47552A,1.95,1.62,0.32,2654
47567B,5.95,4.96,0.99,2655
84815,4.25,3.54,0.71,2656
72131,1.95,1.62,0.32,2657
22252,2.55,2.12,0.42,2658
72728,0.85,0.71,0.14,2659
20884,2.1,1.75,0.35,2660
20877,0.42,0.35,0.07,2661
20881,0.85,0.71,0.14,2662
22242,1.65,1.38,0.27,2663
90177C,2.95,2.46,0.49,2664
90177B,2.95,2.46,0.49,2665
90177D,2.95,2.46,0.49,2666
90177E,2.95,2.46,0.49,2667
90177A,2.95,2.46,0.49,2668
90026C,8.5,7.08,1.42,2669
90069,7.5,6.25,1.25,2670
84876B,3.75,3.12,0.62,2671
17090A,1.25,1.04,0.21,2672
85215,0.65,0.54,0.11,2673
21758,6.45,5.38,1.08,2674
20848,2.95,2.46,0.49,2675
20683,3.25,2.71,0.54,2676
84859C,5.95,4.96,0.99,2677
84859A,5.95,4.96,0.99,2678
75131,1.69,1.41,0.28,2679
85109,0.85,0.71,0.14,2680
84802A,1.69,1.41,0.28,2681
35607B,0.19,0.16,0.03,2682
90001C,4.25,3.54,0.71,2683
85069,16.95,14.12,2.82,2684
35607A,0.19,0.16,0.03,2685
16207B,1.25,1.04,0.21,2686
35936,0.38,0.32,0.06,2687
20939,0.85,0.71,0.14,2688
72785A,2.1,1.75,0.35,2689
72785B,2.1,1.75,0.35,2690
21686,39.95,33.29,6.66,2691
84550,1.65,1.38,0.27,2692
21226,1.25,1.04,0.21,2693
21225,1.25,1.04,0.21,2694
16258A,0.19,0.16,0.03,2695
37491C,1.65,1.38,0.27,2696
75011,3.75,3.12,0.62,2697
72801C,1.25,1.04,0.21,2698
46775E,16.95,14.12,2.82,2699
35911B,2.1,1.75,0.35,2700
62097A,2.95,2.46,0.49,2701
72812,2.1,1.75,0.35,2702
21473,19.95,16.62,3.32,2703
90000C,5.95,4.96,0.99,2704
90065B,6.75,5.62,1.12,2705
90182C,2.95,2.46,0.49,2706
90026B,8.5,7.08,1.42,2707
90212C,3.75,3.12,0.62,2708
21317,5.45,4.54,0.91,2709
62074B,0.42,0.35,0.07,2710
84876C,3.75,3.12,0.62,2711
35999,2.55,2.12,0.42,2712
90201A,2.95,2.46,0.49,2713
20697,2.55,2.12,0.42,2714
17090D,1.25,1.04,0.21,2715
85230A,0.29,0.24,0.05,2716
72134,0.85,0.71,0.14,2717
37489A,1.95,1.62,0.32,2718
85225,1.25,1.04,0.21,2719
21441,0.85,0.71,0.14,2720
84711A,9.95,8.29,1.66,2721
90140,7.5,6.25,1.25,2722
90146,7.5,6.25,1.25,2723
90123A,5.95,4.96,0.99,2724
90060B,5.95,4.96,0.99,2725
22243,1.65,1.38,0.27,2726
90214G,1.25,1.04,0.21,2727
47369B,2.95,2.46,0.49,2728
72772,3.75,3.12,0.62,2729
35910A,1.95,1.62,0.32,2730
21716,2.55,2.12,0.42,2731
21715,2.55,2.12,0.42,2732
37438,3.75,3.12,0.62,2733
46775D,16.95,14.12,2.82,2734
84921,3.75,3.12,0.62,2735
22360,2.95,2.46,0.49,2736
21190,1.65,1.38,0.27,2737
22247,0.85,0.71,0.14,2738
22249,0.85,0.71,0.14,2739
22250,0.85,0.71,0.14,2740
85213,0.85,0.71,0.14,2741
71101A,0.85,0.71,0.14,2742
71101E,0.85,0.71,0.14,2743
15030,0.29,0.24,0.05,2744
72793,5.95,4.96,0.99,2745
35637A,5.95,4.96,0.99,2746
16256C,0.42,0.35,0.07,2747
21416,3.75,3.12,0.62,2748
22268,0.85,0.71,0.14,2749
35597B,1.25,1.04,0.21,2750
84255A,2.1,1.75,0.35,2751
21318,1.65,1.38,0.27,2752
18098B,2.95,2.46,0.49,2753
37399,1.25,1.04,0.21,2754
TEST001,4.5,3.75,0.75,2755
21202,1.65,1.38,0.27,2756
37475,9.95,8.29,1.66,2757
21036,2.55,2.12,0.42,2758
17007B,2.1,1.75,0.35,2759
84621,7.95,6.62,1.33,2760
84251C,0.19,0.16,0.03,2761
22021,1.65,1.38,0.27,2762
85206B,1.65,1.38,0.27,2763
90129A,2.95,2.46,0.49,2764
35001P,3.49,2.91,0.58,2765
84824,15.95,13.29,2.66,2766
44234,0.21,0.18,0.04,2767
18098A,2.95,2.46,0.49,2768
20858,1.65,1.38,0.27,2769
21298,35.95,29.96,5.99,2770
72750B,1.95,1.62,0.32,2771
35980C,0.38,0.32,0.06,2772
21750,2.1,1.75,0.35,2773
17038,0.1,0.08,0.02,2774
21406,8.65,7.21,1.44,2775
21919,5.17,4.31,0.86,2776
35818C,3.43,2.86,0.57,2777
48175,6.04,5.03,1.01,2778
85091,10.39,8.66,1.73,2779
90018A,4.33,3.61,0.72,2780
90018C,4.33,3.61,0.72,2781
90027C,3.03,2.52,0.5,2782
90038B,3.9,3.25,0.65,2783
90054,2.59,2.16,0.43,2784
90077,3.03,2.52,0.5,2785
90178B,12.16,10.13,2.03,2786
90198A,4.33,3.61,0.72,2787
90211A,6.07,5.06,1.01,2788
DCGS0072,5.17,4.31,0.86,2789
22188,8.65,7.21,1.44,2790
47594A,4.3,3.58,0.72,2791
79144C,0.86,0.72,0.14,2792
84856S,9.52,7.93,1.59,2793
84870C,7.78,6.48,1.3,2794
84931B,5.17,4.31,0.86,2795
85167B,8.65,7.21,1.44,2796
85169D,2.57,2.14,0.43,2797
85190,3.43,2.86,0.57,2798
85202,0.86,0.72,0.14,2799
85204,0.86,0.72,0.14,2800
90037A,2.59,2.16,0.43,2801
90037C,2.59,2.16,0.43,2802
20821,10.39,8.66,1.73,2803
17011C,4.3,3.58,0.72,2804
20846,2.57,2.14,0.43,2805
21718,2.57,2.14,0.43,2806
22137,6.04,5.03,1.01,2807
35819B,2.57,2.14,0.43,2808
85160B,16.48,13.73,2.75,2809
90143,8.24,6.87,1.37,2810
21132,8.65,7.21,1.44,2811
22264,1.7,1.42,0.28,2812
45016,7.78,6.48,1.3,2813
47367B,7.78,6.48,1.3,2814
84637,13.0,10.83,2.17,2815
84847,7.78,6.48,1.3,2816
90122C,5.2,4.33,0.87,2817
90176C,8.68,7.23,1.45,2818
47589,5.45,4.54,0.91,2819
21702,1.69,1.41,0.28,2820
21699,1.69,1.41,0.28,2821
84570B,4.95,4.12,0.83,2822
48138,6.75,5.62,1.12,2823
84782B,12.75,10.62,2.12,2824
90082B,6.35,5.29,1.06,2825
90004A,3.75,3.12,0.62,2826
20664,2.95,2.46,0.49,2827
85129B,1.25,1.04,0.21,2828
85030,7.95,6.62,1.33,2829
85141,10.75,8.96,1.79,2830
84595B,3.75,3.12,0.62,2831
84313A,4.25,3.54,0.71,2832
21088,0.65,0.54,0.11,2833
85119,1.69,1.41,0.28,2834
35937,0.38,0.32,0.06,2835
85094,2.57,2.14,0.43,2836
90001A,4.33,3.61,0.72,2837
90031,6.07,5.06,1.01,2838
90176D,7.81,6.51,1.3,2839
21442,1.7,1.42,0.28,2840
90202D,3.03,2.52,0.5,2841
DCGS0044,2.57,2.14,0.43,2842
17011D,4.3,3.58,0.72,2843
37491A,3.43,2.86,0.57,2844
84529A,6.75,5.62,1.12,2845
84529C,6.75,5.62,1.12,2846
47583B,24.95,20.79,4.16,2847
90141B,4.95,4.12,0.83,2848
90199A,6.35,5.29,1.06,2849
35816B,2.57,2.14,0.43,2850
84609,17.35,14.46,2.89,2851
85018B,4.25,3.54,0.71,2852
85018A,4.25,3.54,0.71,2853
35963,0.38,0.32,0.06,2854
21090,0.85,0.71,0.14,2855
84631,7.95,6.62,1.33,2856
90129F,2.95,2.46,0.49,2857
90129D,2.95,2.46,0.49,2858
90129E,2.95,2.46,0.49,2859
21001,5.95,4.96,0.99,2860
35652,6.75,5.62,1.12,2861
17011E,0.65,0.54,0.11,2862
17011F,0.65,0.54,0.11,2863
17012E,0.85,0.71,0.14,2864
17013C,0.42,0.35,0.07,2865
84616,29.95,24.96,4.99,2866
16043,0.42,0.35,0.07,2867
84450A,0.42,0.35,0.07,2868
85189,0.85,0.71,0.14,2869
21209,1.65,1.38,0.27,2870
47013A,0.29,0.24,0.05,2871
84927F,2.1,1.75,0.35,2872
90016B,8.5,7.08,1.42,2873
21208,1.65,1.38,0.27,2874
84905,4.95,4.12,0.83,2875
21030,1.25,1.04,0.21,2876
82069,7.25,6.04,1.21,2877
16052,0.86,0.72,0.14,2878
21038,6.04,5.03,1.01,2879
84876D,7.78,6.48,1.3,2880
90182B,3.03,2.52,0.5,2881
21503,0.42,0.35,0.07,2882
51020A,1.25,1.04,0.21,2883
84942,1.69,1.41,0.28,2884
90003E,3.75,3.12,0.62,2885
21475,14.95,12.46,2.49,2886
35974,3.75,3.12,0.62,2887
35930,0.38,0.32,0.06,2888
20802,3.43,2.86,0.57,2889
90059F,1.72,1.43,0.29,2890
90124C,10.42,8.68,1.74,2891
90132,5.2,4.33,0.87,2892
84499,1.7,1.42,0.28,2893
84661B,5.17,4.31,0.86,2894
85131B,2.57,2.14,0.43,2895
22266,0.65,0.54,0.11,2896
84706A,1.95,1.62,0.32,2897
84732D,1.65,1.38,0.27,2898
84732B,1.65,1.38,0.27,2899
21128,6.95,5.79,1.16,2900
21496,0.42,0.35,0.07,2901
20820,4.95,4.12,0.83,2902
37352,1.25,1.04,0.21,2903
20759,0.85,0.71,0.14,2904
90206A,4.95,4.12,0.83,2905
22221,9.95,8.29,1.66,2906
35001B,3.49,2.91,0.58,2907
21095,0.85,0.71,0.14,2908
72781,2.1,1.75,0.35,2909
90020,12.75,10.62,2.12,2910
90043,4.95,4.12,0.83,2911
85145,10.95,9.12,1.82,2912
20667,2.95,2.46,0.49,2913
85131D,1.25,1.04,0.21,2914
47343A,1.49,1.24,0.25,2915
47344B,1.25,1.04,0.21,2916
71510,0.85,0.71,0.14,2917
90199D,6.35,5.29,1.06,2918
22251,1.25,1.04,0.21,2919
84801B,2.1,1.75,0.35,2920
84877A,3.75,3.12,0.62,2921
84856L,5.95,4.96,0.99,2922
90191,12.75,10.62,2.12,2923
90079,4.95,4.12,0.83,2924
90064B,3.75,3.12,0.62,2925
72225D,0.29,0.24,0.05,2926
72225C,0.29,0.24,0.05,2927
35603B,0.42,0.35,0.07,2928
44091C,0.42,0.35,0.07,2929
21525,6.75,5.62,1.12,2930
35915B,1.27,1.06,0.21,2931
35915A,1.27,1.06,0.21,2932
84748,2.95,2.46,0.49,2933
40002,0.85,0.71,0.14,2934
71270,1.25,1.04,0.21,2935
84838,8.5,7.08,1.42,2936
44092C,0.85,0.71,0.14,2937
48103,6.75,5.62,1.12,2938
84689,5.95,4.96,0.99,2939
84657,5.95,4.96,0.99,2940
35980B,0.38,0.32,0.06,2941
22092,1.25,1.04,0.21,2942
35598C,2.95,2.46,0.49,2943
90016A,8.68,7.23,1.45,2944
90098,5.17,4.31,0.86,2945
90126B,3.43,2.86,0.57,2946
90126C,3.43,2.86,0.57,2947
90128C,2.57,2.14,0.43,2948
90201D,3.03,2.52,0.5,2949
16192,4.3,3.58,0.72,2950
21119,13.87,11.56,2.31,2951
21374,7.78,6.48,1.3,2952
37468,7.78,6.48,1.3,2953
84660A,7.78,6.48,1.3,2954
84706D,19.09,15.91,3.18,2955
90036F,8.24,6.87,1.37,2956
90038C,3.9,3.25,0.65,2957
90039A,3.9,3.25,0.65,2958
90130A,3.03,2.52,0.5,2959
84858C,5.95,4.96,0.99,2960
35945,1.95,1.62,0.32,2961
84422,0.85,0.71,0.14,2962
84563B,5.95,4.96,0.99,2963
72132,1.65,1.38,0.27,2964
84816,39.95,33.29,6.66,2965
46307,1.65,1.38,0.27,2966
21002,4.25,3.54,0.71,2967
17013F,1.65,1.38,0.27,2968
17011A,4.3,3.58,0.72,2969
84821,1.7,1.42,0.28,2970
84865,17.35,14.46,2.89,2971
90103,2.59,2.16,0.43,2972
85077,5.95,4.96,0.99,2973
85163B,26.04,21.7,4.34,2974
37471,6.91,5.76,1.15,2975
35922,10.39,8.66,1.73,2976
72755C,1.25,1.04,0.21,2977
84247H,2.95,2.46,0.49,2978
22039,0.42,0.35,0.07,2979
22038,0.42,0.35,0.07,2980
20885,2.95,2.46,0.49,2981
84924F,7.78,6.48,1.3,2982
90160C,7.37,6.14,1.23,2983
90183B,3.03,2.52,0.5,2984
DCGS0066N,8.65,7.21,1.44,2985
37351,11.26,9.38,1.88,2986
85114A,3.43,2.86,0.57,2987
85123B,6.04,5.03,1.01,2988
90052,6.95,5.79,1.16,2989
21369,3.75,3.12,0.62,2990
90123C,6.07,5.06,1.01,2991
90201C,3.03,2.52,0.5,2992
46776E,1.25,1.04,0.21,2993
21420,3.25,2.71,0.54,2994
84292B,7.95,6.62,1.33,2995
85043,4.95,4.12,0.83,2996
22365,6.75,5.62,1.12,2997
22366,6.75,5.62,1.12,2998
35654,4.95,4.12,0.83,2999
85130C,1.65,1.38,0.27,3000
84614C,5.95,4.96,0.99,3001
21772,12.75,10.62,2.12,3002
84804B,2.95,2.46,0.49,3003
84801A,2.1,1.75,0.35,3004
84798A,2.55,2.12,0.42,3005
84798C,2.55,2.12,0.42,3006
85194S,0.65,0.54,0.11,3007
21363,4.95,4.12,0.83,3008
85019A,1.25,1.04,0.21,3009
90096,2.55,2.12,0.42,3010
84967B,79.95,66.62,13.33,3011
20850,2.95,2.46,0.49,3012
47574B,4.25,3.54,0.71,3013
84974,9.95,8.29,1.66,3014
22358,2.95,2.46,0.49,3015
22357,4.25,3.54,0.71,3016
84803A,1.69,1.41,0.28,3017
84807,1.69,1.41,0.28,3018
35912B,1.25,1.04,0.21,3019
35913B,0.85,0.71,0.14,3020
20715,1.06,0.88,0.18,3021
84805B,2.95,2.46,0.49,3022
84798B,2.1,1.75,0.35,3023
62096A,1.95,1.62,0.32,3024
84611B,5.95,4.96,0.99,3025
22326,2.95,2.46,0.49,3026
22328,2.95,2.46,0.49,3027
21562,2.1,1.75,0.35,3028
84917,5.95,4.96,0.99,3029
84867A,5.95,4.96,0.99,3030
20794,2.55,2.12,0.42,3031
84612B,2.55,2.12,0.42,3032
84464,2.55,2.12,0.42,3033
84984A,4.65,3.88,0.77,3034
84984B,4.65,3.88,0.77,3035
21393,2.1,1.75,0.35,3036
22329,1.65,1.38,0.27,3037
22367,1.95,1.62,0.32,3038
22414,6.75,5.62,1.12,3039
22327,2.95,2.46,0.49,3040
16156L,0.42,0.35,0.07,3041
90130D,3.03,2.52,0.5,3042
16254,1.7,1.42,0.28,3043
90016C,8.68,7.23,1.45,3044
90122A,5.2,4.33,0.87,3045
84313C,17.35,14.46,2.89,3046
21857,5.17,4.31,0.86,3047
37479B,17.35,14.46,2.89,3048
84455,1.7,1.42,0.28,3049
84653,86.91,72.42,14.48,3050
85130B,3.43,2.86,0.57,3051
90025F,3.9,3.25,0.65,3052
90055,2.59,2.16,0.43,3053
90123B,6.07,5.06,1.01,3054
84437A,1.7,1.42,0.28,3055
84509E,7.78,6.48,1.3,3056
84510E,2.57,2.14,0.43,3057
85092,6.91,5.76,1.15,3058
85205B,5.17,4.31,0.86,3059
90156,7.81,6.51,1.3,3060
20800,5.17,4.31,0.86,3061
21454,1.7,1.42,0.28,3062
37491B,3.43,2.86,0.57,3063
37330,4.3,3.58,0.72,3064
47599B,2.1,1.75,0.35,3065
85188B,0.85,0.71,0.14,3066
72606A,0.42,0.35,0.07,3067
47583A,24.95,20.79,4.16,3068
90053,2.54,2.12,0.42,3069
37326,3.36,2.8,0.56,3070
72740B,5.06,4.22,0.84,3071
21386,1.66,1.38,0.28,3072
84247N,0.84,0.7,0.14,3073
81952B,1.66,1.38,0.28,3074
20891,16.13,13.44,2.69,3075
90039B,3.81,3.18,0.63,3076
84925F,1.7,1.42,0.28,3077
90013D,3.75,3.12,0.62,3078
90058B,1.06,0.88,0.18,3079
44235,0.42,0.35,0.07,3080
21759,102.13,85.11,17.02,3081
90082C,6.79,5.66,1.13,3082
85187,3.36,2.8,0.56,3083
90001B,4.24,3.53,0.71,3084
90064A,4.24,3.53,0.71,3085
90160A,7.22,6.02,1.2,3086
21653,4.21,3.51,0.7,3087
15058B,25.49,21.24,4.25,3088
85157,12.72,10.6,2.12,3089
35637C,5.95,4.96,0.99,3090
17014D,3.36,2.8,0.56,3091
90076,2.96,2.47,0.49,3092
84599,7.95,6.62,1.33,3093
37489D,1.95,1.62,0.32,3094
